Station,Filename
CHUNDALE JN,wayanad.json
"VALLITHODE,",wayanad.json
KUZHIVAYAL,wayanad.json
55TH MILE,wayanad.json
KALLUMUKKU GLPS,wayanad.json
MAMALAKUNNU,wayanad.json
PADICHIRA,wayanad.json
THRISSLERI,wayanad.json
KAPPIKKUNNU,wayanad.json
KOLARATTUKUNNU,wayanad.json
MUZHIMALA,wayanad.json
THAZHAMUNDA,wayanad.json
POOTHADI,wayanad.json
VADAKARA,vadakara.json
VADAKARA,kannur.json
VADAKARA,kozhikkode.json
KOYILANDY,vadakara.json
KOYILANDY,kozhikkode.json
PERAMBRA BUS STAND,vadakara.json
KAT AMERI,vadakara.json
THANNERPANTHAL,vadakara.json
VILLYAPPALLY,vadakara.json
KAKKATTIL,vadakara.json
KAKKATTIL,kozhikkode.json
11 TH KANDY,vadakara.json
NADUVANNUR,vadakara.json
NADUVANNUR,kozhikkode.json
MEPPAYUR,vadakara.json
VAKAYAD,vadakara.json
VAKAYAD,kozhikkode.json
KUTTIYADI,vadakara.json
KUTTIYADI,kannur.json
KAIVELI BUS STAND,vadakara.json
PATHIRAPPATTA,vadakara.json
NADAPURAM,vadakara.json
NADAPURAM,kannur.json
NADAPURAM,kozhikkode.json
PERAMBRA,vadakara.json
PERAMBRA,kozhikkode.json
VATAKARA,vadakara.json
VATAKARA,kannur.json
ATTAKUNDU KADAVU,vadakara.json
KURUNTHODI,vadakara.json
ERANHIMUKKU,vadakara.json
KUTTIADY,vadakara.json
KUTTIADY,kozhikkode.json
KODUVALLY,vadakara.json
KODUVALLY,kannur.json
KODUVALLY,kozhikkode.json
ULLIYERI,vadakara.json
ULLIYERI,kozhikkode.json
MANKAYAM,vadakara.json
NARAKKODE,vadakara.json
KEEZHPAYUR,vadakara.json
VANNATHIPOYIL,vadakara.json
KUTTYADI,vadakara.json
KUTTYADI,kannur.json
THOTTILPALAM,vadakara.json
THOTTILPALAM,kannur.json
THOTTILPALAM,kozhikkode.json
KOYILANDY BUS STAND,vadakara.json
ELAMBHILAD,vadakara.json
AROOR VADAKARA,vadakara.json
AYANCHERI,vadakara.json
THEEKKUNI,vadakara.json
PALLIYATH,vadakara.json
MANIYUR,vadakara.json
GULIKAPPUZHA,vadakara.json
KOYYAAL,vadakara.json
VILANGAD,vadakara.json
VILANGAD,kannur.json
PAYYOLI,vadakara.json
PARASSINIKADAV,vadakara.json
KAVUNTHARA ROAD,vadakara.json
BALUSSERY BUS STAND,vadakara.json
KOOTTALIDA,vadakara.json
KOOTTALIDA,kozhikkode.json
OLLURKKADAVU,vadakara.json
KAVALAD BEACH,vadakara.json
KANNOORE,vadakara.json
VAKAYAD ROAD,vadakara.json
KODENCHERY,vadakara.json
KODENCHERY,kozhikkode.json
BALUSSERI,vadakara.json
BALUSSERI,kozhikkode.json
EKAROOL,vadakara.json
EKAROOL,kozhikkode.json
THOOVAPPARA,vadakara.json
POONOOR,vadakara.json
MAIKAVU,vadakara.json
CHETTAKANDIPPALAM,vadakara.json
CHATHANKOTTUNADA,vadakara.json
THALASSERY NEW BUS STAND,vadakara.json
THALASSERY NEW BUS STAND,kannur.json
IRINGAL RAILWAY STATION,vadakara.json
KALLANODE,vadakara.json
KALLANODE,kozhikkode.json
KOOT ALIDA,vadakara.json
KUNNUMMAKKARA,vadakara.json
THURUTHYMUKKU,vadakara.json
PERINGATHUR,vadakara.json
ORKKATTERI,vadakara.json
KALLACHI,vadakara.json
CHETHOLLAPOYIL,vadakara.json
SAND BANKS- VATAKARA,vadakara.json
KOORACHUNDE,vadakara.json
POONATH,vadakara.json
MANNANKAVU,vadakara.json
MOORAD O IL MILL- SARGALAYA,vadakara.json
KOTTAKKAL- IRINGAL,vadakara.json
KUMBALACHOLA,vadakara.json
THIRUVALLUR,vadakara.json
THIKKODI,vadakara.json
VANIMEL,vadakara.json
KOOLIMADU,vadakara.json
KOOLIMADU,kozhikkode.json
KOYILANDY RAILWAY STATION,vadakara.json
MUTHOTTIKKAL,vadakara.json
MUTHOTTIKKAL,kozhikkode.json
KANNORE,vadakara.json
ULLIYERY,vadakara.json
ULLIYERY,kozhikkode.json
CHEEKILODE,vadakara.json
KOORACHUNDU,vadakara.json
MADAPALLY COLLEGE,vadakara.json
ERAVATTOR,vadakara.json
CHUZHALI,vadakara.json
CHUZHALI,kannur.json
THALIPARAMB BUS STAND,vadakara.json
THALIPARAMB BUS STAND,kannur.json
CHERANDATHUR,vadakara.json
ATTAKUNDUPALAM,vadakara.json
MULLANKUNNU,vadakara.json
MULLANKUNNU,kozhikkode.json
IRINGANNUR,vadakara.json
PALAYAD,vadakara.json
THEKKEDATHUKADAVU,vadakara.json
THERUVATHKADAVU,vadakara.json
PULIYOTTUMUKKU,vadakara.json
KATHARAMMAL,vadakara.json
KATHARAMMAL,kozhikkode.json
NARIKKUNI,vadakara.json
NARIKKUNI,kozhikkode.json
PANOOR,vadakara.json
PANOOR,kannur.json
CHETTAKANDYPALAM,vadakara.json
KOKRI,vadakara.json
KOOTHUPARAMBA,vadakara.json
MUCHUKUNNU,vadakara.json
MAHE BRIDGE,vadakara.json
PERUVANNAMOOZHI,vadakara.json
POOZHITHODE,vadakara.json
NELLIKKAPARAMB,vadakara.json
VALAYAM,vadakara.json
VALAYAM,kannur.json
PURAMERI,vadakara.json
MANIPURAM,vadakara.json
MANIPURAM,kozhikkode.json
CHEEKKILODE,vadakara.json
CHEEKKILODE,kozhikkode.json
KUNDUTHODE,vadakara.json
KUNDUTHODE,kannur.json
NARINADA,vadakara.json
KALLUNIRA,vadakara.json
NEDUMBIKULANGARA TEMPLE,vadakara.json
KIDANGHIKUNNU,vadakara.json
KARATTUPARA,vadakara.json
KARATTUPARA,kozhikkode.json
PUTHANCHERY,vadakara.json
KAVUMVATT AM,vadakara.json
THALAYAD,vadakara.json
KINALUR,vadakara.json
KINALUR,kozhikkode.json
KURUMPOYIL,vadakara.json
KATTIPARA,vadakara.json
KARIYATHANKAVU,vadakara.json
PANIKOTTY VAYANASALA,vadakara.json
VEERIAMBRAM,vadakara.json
VEERIAMBRAM,kozhikkode.json
KAKKAYAM,vadakara.json
PASUKADAVU,vadakara.json
KAPPAD,vadakara.json
PISHARIKAVU,vadakara.json
CHELIYA,vadakara.json
PURAKKAD,vadakara.json
CHERUVANNUR,vadakara.json
ANCHAMPEEDIKA,vadakara.json
KINALOOR ESTATE,vadakara.json
KINALOOR ESTATE,kozhikkode.json
KINALOOR,vadakara.json
ATHOLI,vadakara.json
ATHOLI,kozhikkode.json
IYYAD,vadakara.json
IYYAD,kozhikkode.json
ERAMANGALAM.,vadakara.json
CHAKKITTAPARA,vadakara.json
PERINGATHUR BUS STOP,vadakara.json
CHOKLI,vadakara.json
CHOKLI,kannur.json
ERPONA,vadakara.json
ESTATE MUKKU,vadakara.json
THELKKEDATH KADAVU,vadakara.json
MALOLMUKKU,vadakara.json
PERINCHERIKADAV,vadakara.json
KAIVELI BUS ST AND,vadakara.json
EZHUKUDIKKAL,vadakara.json
KAYANNA,vadakara.json
KUNNATHARA,vadakara.json
KAYAKKODI,vadakara.json
URALLUR,vadakara.json
KANAYANKODE,vadakara.json
THORAYIKKADAVU,vadakara.json
OLLUR KADAVU,vadakara.json
KUNIYIL KADAVU,vadakara.json
CHATHANADATHA KADAVU,vadakara.json
THETTIKUNNU,vadakara.json
MOKERI,vadakara.json
MUTHUKAD,vadakara.json
OTTAKANDAM,vadakara.json
PERUVANNAMU ZHI,vadakara.json
KUNHIPPALLY JUNCTION,vadakara.json
MELUR,vadakara.json
MELUR,kannur.json
KUTTIKKATTOOR,vadakara.json
KUTTIKKATTOOR,kozhikkode.json
THAMARASSEY,vadakara.json
IRINGAL,vadakara.json
IRINGAL,kannur.json
CHE MBANODA,vadakara.json
VALAKETTU,vadakara.json
VATTAKUMBAD,vadakara.json
THALASSEEY,vadakara.json
MONTHAL BRIDGE,vadakara.json
NANDI BAZAR,vadakara.json
TUNERI,vadakara.json
KURINJALIYODE,vadakara.json
KAITHERI,vadakara.json
KURUVANTHERI,vadakara.json
LOKANARKAVU TEMPLE,vadakara.json
ANJARAKANDY,vadakara.json
ANJARAKANDY,kannur.json
KOLAVIPPALAM,vadakara.json
KOVILAKAMTHAZHE,vadakara.json
PARAKKADAVU,vadakara.json
PARAKKADAVU,kannur.json
CHITTARIKKADAVU,vadakara.json
PERUVAYAL,vadakara.json
PERUVAYAL,kozhikkode.json
KEEZHARIYOOR,vadakara.json
VATTIPANA,vadakara.json
KELAPPAJI NAGAR,vadakara.json
VAYALADA,vadakara.json
KEEZHARIYOOR PALLY,vadakara.json
KORAPRA,vadakara.json
ARIKULAMPANCHAYATH,vadakara.json
KURUMAYILTHAZHA,vadakara.json
NANMINDA,vadakara.json
NANMINDA,kozhikkode.json
HILL BAZAR,vadakara.json
PALOLIPALAM,vadakara.json
AYANIKKAD U.P.S,vadakara.json
THORAYIKADAVU,vadakara.json
MEENCHANDA,vadakara.json
MEENCHANDA,kozhikkode.json
AVALA,vadakara.json
NEROTH,vadakara.json
VATTOLI,vadakara.json
VATTOLI,kozhikkode.json
AR ABIC COLLEGE JN- KOLAVIPPALAM,vadakara.json
PALLIYATHKUNI,vadakara.json
PAYYOLI GATE,vadakara.json
ARABIC COLLEGE - AYANIKKAD,vadakara.json
MUYIPPOTH JN.,vadakara.json
THOTTATHAMKANDY,vadakara.json
PERAMBRA ESTATE,vadakara.json
PANNIMUKKU JN.,vadakara.json
ARABIC COLLEGE,vadakara.json
NARAYAMKULAM,vadakara.json
SUNDERESWARA TEMPLE,vadakara.json
ARAKKAL TEMPLE,vadakara.json
THAROPOYIL,vadakara.json
OLLURKADAVU,vadakara.json
KOYAKKAD,vadakara.json
NARIKKOTTUMCHAL,vadakara.json
KUNIYILPEEDIKA,vadakara.json
PACHAPPALAM,vadakara.json
ANNAPOORNESWARI TEMPLE,vadakara.json
CHOMBAL HARBOUR,vadakara.json
KOTTATHURUTHI,vadakara.json
PILLAPERUVANNA,vadakara.json
MARUTHOMK ARA,vadakara.json
AREEKKAL THAZHA,vadakara.json
PACHAPALAM,vadakara.json
KAVUMVATTOM,vadakara.json
ARIKKULAM,vadakara.json
EZHUKANDY,vadakara.json
THIRUVANGOOR,vadakara.json
KUMULLY,vadakara.json
ULLUR ANGHADI,vadakara.json
CIVIL STATION KOZHIKODE,vadakara.json
CIVIL STATION KOZHIKODE,kozhikkode.json
KAKKODI,vadakara.json
KAKKODI,kozhikkode.json
CHERUKULAM,vadakara.json
CHERUKULAM,kozhikkode.json
KUNHIMADAM TEMPLE,vadakara.json
KANNUR BAZAR,vadakara.json
MOOZHIKKAL MEETHAL,vadakara.json
NAROTH,vadakara.json
CHELIYA AYURVEDA DISPENSARY,vadakara.json
MOOTHOTIKKAL,vadakara.json
KANHIKAVU,vadakara.json
KOVILAKAM THAZHA,vadakara.json
POYILKAVU BEACH,vadakara.json
VENGALAM,vadakara.json
THODANNUR,vadakara.json
EERPODI SCHOOL,vadakara.json
THURASSERY MUKKU,vadakara.json
VIYYAMCHIRA,vadakara.json
MUYIPPOTH,vadakara.json
KARIKANDANPARA,vadakara.json
AVOLAM,vadakara.json
VADAKAR,vadakara.json
MOTT AMTHARA,vadakara.json
ELETTIL VATTOLI,vadakara.json
ELETTIL VATTOLI,kozhikkode.json
MULLAMB ATH,vadakara.json
NIRANAM THOTTADY,pathanamthitta.json
PADAPPANAL,pathanamthitta.json
PATHANAMT HITTA,pathanamthitta.json
CHAVARA BUS STAND,pathanamthitta.json
ADOOR BUS ST AND,pathanamthitta.json
ADOOR BUS STAND,pathanamthitta.json
VALLIKODE,pathanamthitta.json
VADASSERIKKARA,pathanamthitta.json
VAYYATTUPUZHA,pathanamthitta.json
PANDALAM JUNCTION,pathanamthitta.json
VRINDAVANAM,pathanamthitta.json
OTHERA,pathanamthitta.json
THOOMPAKKULAM,pathanamthitta.json
KULANGARAVALLEY,pathanamthitta.json
THANNITHODU,pathanamthitta.json
KARIMANTHODE,pathanamthitta.json
MEDAPPARA,pathanamthitta.json
ATHUMPUKULAM,pathanamthitta.json
THIRUVALLA PVT. BUS STAND,pathanamthitta.json
MEPRAL,pathanamthitta.json
ERAMALLIKKARA,pathanamthitta.json
ATHUMPUMKULAM,pathanamthitta.json
BHARANICAVU,pathanamthitta.json
KADAMPANADU JN,pathanamthitta.json
ENATHU,pathanamthitta.json
SANKARAMANGALAM,pathanamthitta.json
SANKARAMANGALAM,palakkad-2.json
KAIRALI JUNCTION,pathanamthitta.json
THENGAMAM,pathanamthitta.json
PATHANAPURAM,pathanamthitta.json
ANICADU,pathanamthitta.json
CHATHANKERY,pathanamthitta.json
PUNNALA SHIVA TEMPLE,pathanamthitta.json
PUTHENCHANTHA,pathanamthitta.json
ILAMPALLIL HIRANYANALLOOR TEMPLE,pathanamthitta.json
ANANDAPALLY,pathanamthitta.json
KAMUKUMCHERY,pathanamthitta.json
KADUMEENCHIRA,pathanamthitta.json
KADAMMANITTA JN,pathanamthitta.json
PATHANAMTHITTA PBS,pathanamthitta.json
"PUTHIYAKAVU, AYIROOR",pathanamthitta.json
KARUNAGAPPALLY,pathanamthitta.json
ALUMKAD AVU,pathanamthitta.json
THANNITHODE,pathanamthitta.json
KOTTAMONPARA,pathanamthitta.json
ANGAMOOZHI,pathanamthitta.json
SEETHATHODE,pathanamthitta.json
MANPILAVU,pathanamthitta.json
KONNI JUNCT ION,pathanamthitta.json
KOTTANGAL,pathanamthitta.json
V KOTTAYAM,pathanamthitta.json
ANGAMOOZHY,pathanamthitta.json
MELE KOTTAMONPARA,pathanamthitta.json
THOTTABHAGO M,pathanamthitta.json
KOKKATHODU,pathanamthitta.json
KAYAMKULAM,pathanamthitta.json
KAYAMKULAM,idukki.json
KALLELI,pathanamthitta.json
KACHERITHADOM,pathanamthitta.json
RANNY,pathanamthitta.json
THADIYOOR,pathanamthitta.json
KIZHAKKEMAMPARA,pathanamthitta.json
CHENGANNOOR,pathanamthitta.json
KARUKACHAL BUS ST AND,pathanamthitta.json
ELAVUMTHITTA,pathanamthitta.json
MEKOZHOOR MARKET,pathanamthitta.json
MOT HIRAVAYAL,pathanamthitta.json
KARUKACHAL BUS STAND,pathanamthitta.json
"MUTTAR,",pathanamthitta.json
PUNNALA,pathanamthitta.json
THIRUVALLA RAILWAY STATION,pathanamthitta.json
MANAK HOSPITAL,pathanamthitta.json
CHARUMMOODU,pathanamthitta.json
CHITTAR MARKET,pathanamthitta.json
PADAM JN,pathanamthitta.json
PERUNAD,pathanamthitta.json
ERAVIPEROOR,pathanamthitta.json
MALLAPPALLY BUS STATION,pathanamthitta.json
KOODAL,pathanamthitta.json
KODUMON,pathanamthitta.json
NJANKADAVU,pathanamthitta.json
PERUNNA BUS STAND,pathanamthitta.json
MALLAPPALLY BUS ST AND,pathanamthitta.json
GURUNATHANKAVU TEMPLE,pathanamthitta.json
KUNNIKODU,pathanamthitta.json
ERU MELI,pathanamthitta.json
MUTTAR JN- PANDALAM,pathanamthitta.json
PATTAZHY,pathanamthitta.json
PAYYANALLOOR TEMPLE,pathanamthitta.json
CHANDANAPPALLY,pathanamthitta.json
PERINGANAD MARKET,pathanamthitta.json
AMBALAK ADAVU,pathanamthitta.json
PUNNALA TEMPLE,pathanamthitta.json
CHAKKUVALLY,pathanamthitta.json
KANAMUKKU,pathanamthitta.json
NOORANAD,pathanamthitta.json
MANCODU,pathanamthitta.json
PANDALAM MEDI. MISSION,pathanamthitta.json
KUMMANNOOR,pathanamthitta.json
KIZHAKKUPURAM,pathanamthitta.json
GURUNATHANMANNU,pathanamthitta.json
MUNDAPPARA,pathanamthitta.json
VAIPUR,pathanamthitta.json
VALIYAKAVU,pathanamthitta.json
VAKAYAR JN,pathanamthitta.json
ANTHICHANTHA BUS STOP,pathanamthitta.json
OLAKETTIYAMBALAM,pathanamthitta.json
PAMPAVALLEY,pathanamthitta.json
MANARCADU,pathanamthitta.json
NOOROMMAVU,pathanamthitta.json
KUNNAMT HANAM,pathanamthitta.json
CHERIKKAL,pathanamthitta.json
KALLUMKADAVU,pathanamthitta.json
KULATHUMON,pathanamthitta.json
KAIPPATTOOR JN- PT A,pathanamthitta.json
PANDALAM JUNCT ION,pathanamthitta.json
POOMKAVU,pathanamthitta.json
CHENGARA,pathanamthitta.json
KAVUMBHAGOM JN,pathanamthitta.json
PARUMALA KURISHU BUS STOP,pathanamthitta.json
THIRUVALLA PVT. BUS ST AND,pathanamthitta.json
KAITHAPARAMBU,pathanamthitta.json
PAZHAKULAM JN,pathanamthitta.json
MALANAD A,pathanamthitta.json
MUTTAPPALLY,pathanamthitta.json
MANDIRAMPADI,pathanamthitta.json
THOTTACKAD,pathanamthitta.json
ADOOR KSRTC BUS ST ATION,pathanamthitta.json
KOLLAM HEAD POST OFFICE JN,pathanamthitta.json
KUNDARA PALLIMUKKU,pathanamthitta.json
KALANJOOR TEMPLE,pathanamthitta.json
THEPPUPARA JN,pathanamthitta.json
THIRUVANVANDOOR,pathanamthitta.json
NELLIMUKAL,pathanamthitta.json
THOOMPAKULAM,pathanamthitta.json
BHARANIKKAVU JN,pathanamthitta.json
CHAVARA,pathanamthitta.json
PUTHUKKULAM,pathanamthitta.json
CHENGARA CHIRATHITTA,pathanamthitta.json
PERINJOTTACKAL,pathanamthitta.json
VATTAMON JUNCTION,pathanamthitta.json
KARAKKAL,pathanamthitta.json
ATHIRU MKAL,pathanamthitta.json
THEKKUTHODE,pathanamthitta.json
KULANGARAVALI,pathanamthitta.json
KOTTAMPARA,pathanamthitta.json
THURAYILKUNNU,pathanamthitta.json
RAJAGIRI SARUMUKKU,pathanamthitta.json
KONNI BUS STAND,pathanamthitta.json
KONNI MEDICAL COLLEGE,pathanamthitta.json
"MARTHOMA COLLEGE, TIRUVALLA",pathanamthitta.json
"ST. THOMAS COLLEGE, KOZHENCHERRY",pathanamthitta.json
KULATHUPUZHA,pathanamthitta.json
THENGAMAM JN,pathanamthitta.json
KIZHAKKUMMURI,pathanamthitta.json
KUDAPPANA,pathanamthitta.json
KOCHIYU JETTY,pathanamthitta.json
"PUTHUKKULAM JN, MALAYALAPPUZHA",pathanamthitta.json
"BHARANIKKAVU,",pathanamthitta.json
MANNARATHARA,pathanamthitta.json
EZHUMATOOR JN,pathanamthitta.json
KOLLAKKADAVU,pathanamthitta.json
CHEMPERI,kannur.json
CHEMBANTHOTTY,kannur.json
PARASSINIKADAVU BUS STAND,kannur.json
SREEKANDAPURAM,kannur.json
PAYYANNUR BUS STAND,kannur.json
KUTHUPARAMB,kannur.json
THAVAKKARA NEW BUS STAND,kannur.json
MATTANUR BUS STAND,kannur.json
THILLENKERI IRITTY,kannur.json
KARUMANAKKAYAM,kannur.json
CHATHIROOR,kannur.json
CHEMBERI,kannur.json
PAYYAVOOR,kannur.json
MANIKKADAVU,kannur.json
KEEZHPALLY,kannur.json
KANNUR-THAVAKKARA BUS STAND,kannur.json
KEEZHALLUR BUS STOP,kannur.json
CHAKKARAKKAL,kannur.json
ELAYAVOOR TEMPLE,kannur.json
KANNUR HQ HOSP BUS STAND,kannur.json
KAMBIL,kannur.json
KANNADIPARA THALIPARAMBA,kannur.json
THAZHE CHOVVA,kannur.json
KAKKAYANGAD,kannur.json
THOTTUMMAL,kannur.json
KOOMANTHODE,kannur.json
MAZHOOR,kannur.json
SREEKANDAPURAM BUS STAND,kannur.json
MAYYIL,kannur.json
ADICHERY,kannur.json
KANDAKAI,kannur.json
ALATHUPARAMBA,kannur.json
IRIKKUR,kannur.json
KALLUVAYAL,kannur.json
PERUMPADAVU,kannur.json
PAYYANNUR,kannur.json
AARANGHATIRI,kannur.json
PERALASSERY,kannur.json
MUDAPATHUR,kannur.json
CHEKKIKKULAM,kannur.json
NELLIKKAPALAM,kannur.json
THALIPARAMBA TALUK HOSP STOP,kannur.json
BAVUPARAMBA,kannur.json
ERIAM,kannur.json
KOYYAM,kannur.json
KUNNATHUR,kannur.json
VADANKAVALA,kannur.json
PADENA,kannur.json
RAMANTHALI - PAYYANNUR,kannur.json
PADICHAL,kannur.json
ETTIKULAM,kannur.json
CHERUVANCHERY,kannur.json
CHALODE,kannur.json
PANAYATHAMPARAMBA,kannur.json
ANAKUZHI,kannur.json
KOLAYAD,kannur.json
PERAVOOR BUS STAND,kannur.json
VALATHODE,kannur.json
PULLOOPPIKADAVU,kannur.json
MALOOR,kannur.json
VANNATHIMOOLA,kannur.json
KEEZHATHUR,kannur.json
KAYALODE,kannur.json
MAMBARAM,kannur.json
PINARAYI,kannur.json
PALLIPARAMBA,kannur.json
KAYACHIRA,kannur.json
AZHIKKAL FERRY,kannur.json
EZHUMVAYAL,kannur.json
NADUVIL THALIPARAMBA,kannur.json
THAVAKKARA NEW BUS ST AND,kannur.json
BLATHUR,kannur.json
KOLASSERI- THALASSERY,kannur.json
KUDIYANMALA,kannur.json
KOTTIYOOR BUS STAND,kannur.json
ALATHATTU,kannur.json
KALIKADAVU,kannur.json
KATTAYAL,kannur.json
THERTHALLY,kannur.json
ALAKODE,kannur.json
KANHANGAD,kannur.json
KUTTIATTOOR L P SCHOOL,kannur.json
THIMIRI,kannur.json
KATTAMPALLY,kannur.json
MUTTAM,kannur.json
PAZHYANGADI,kannur.json
KOOTTUPUZHA,kannur.json
CHALOD,kannur.json
KOSAVANVAYAL,kannur.json
MALOTT,kannur.json
CHERUKUNNU THARA,kannur.json
PUTHIYANGADI,kannur.json
PUTHIYANGADI,kozhikkode.json
MATTOOL CENTRAL,kannur.json
KOTTIYATTOOR,kannur.json
KOORARA- THALASSERY,kannur.json
KADAVATHUR,kannur.json
PACHAPOIKA,kannur.json
ANDALOOR,kannur.json
THAYYENI,kannur.json
PULINGOME,kannur.json
MANIKADAVU,kannur.json
PURALIMALA,kannur.json
KOLITHATTU,kannur.json
KANNUR- THAVAKKARA BUS ST AND,kannur.json
KUTTIKKAKAM,kannur.json
KALLUKETTUCHIRA,kannur.json
ADAKKATHODU,kannur.json
KALLIKANDY- THALASSERY,kannur.json
PARATT,kannur.json
"MEDICAL COLLEGE, ANJARAKANDY",kannur.json
VILAKKOTOOR,kannur.json
C.POYILOOR,kannur.json
PODIKKALAM,kannur.json
PALAKOD- PAYYANNUR,kannur.json
MATTOOL,kannur.json
KIDANHI,kannur.json
MAMANAM TEMPLE,kannur.json
CHALA,kannur.json
ADIKADALAYI- KANNUR,kannur.json
PALAKKAD SWAMI MADAM,kannur.json
KUTTIATTOOR PANCHAYATH,kannur.json
KAVINCHAL,kannur.json
VALLIPILAVU,kannur.json
POTHAMKANDAM,kannur.json
PAYYANNUR RAILWAY STATION,kannur.json
PALLIPRAM,kannur.json
KAKKARAPPALLY,kannur.json
MOORIKADAVU,kannur.json
KAPPIMALA,kannur.json
MANAKKADAVU,kannur.json
MANAKKADAVU,kozhikkode.json
MUTHUKUDA- THALIPARAMBA,kannur.json
PANUNDA- THALASSERY,kannur.json
KUTTIYATTOOR PANCHAYATH,kannur.json
ARAYANGAD,kannur.json
EDAYAR - KUTHUPARAMB,kannur.json
PUTHIYANGADI BEACH,kannur.json
THOTTAMKADAVU,kannur.json
PILATHARA BUS STAND,kannur.json
KARUVANCHAL BUS STOP,kannur.json
VELLIKEEL,kannur.json
KEEZHARA,kannur.json
MUTHUKUDA,kannur.json
THALIPARAMB BUS ST AND,kannur.json
MOTTAMMAL UPS,kannur.json
VELLAVU,kannur.json
MARAKKARKANDY STOP,kannur.json
CHALAT TEMPLE,kannur.json
ERANHEENTAKEEZHIL,kannur.json
VALLYAYI ROAD BUS ST OP,kannur.json
MAMPOYIL,kannur.json
KUTTA,kannur.json
VIRAJPETTA,kannur.json
MANAKKAYI BUS STOP,kannur.json
KAKAD,kannur.json
THALAVIL-CHALA,kannur.json
KANNUUR,kannur.json
MADAKKARA,kannur.json
SN TEMPLE,kannur.json
PAZHAYANADI,kannur.json
KUNHIMANGALAM,kannur.json
CHANDANAKAMPARA,kannur.json
IDUMBA,kannur.json
KOMAKKIRI,kannur.json
KELAKAM,kannur.json
KOLAKKAD,kannur.json
RANDAMKADAVU,kannur.json
VARAM,kannur.json
THEKKI BAZAR,kannur.json
VARAM KADAVU,kannur.json
PAVANNUR KADAVU,kannur.json
CHEEKKAD- ALAKODE,kannur.json
KADAVATHUR- THALASSERY,kannur.json
KARIYAD,kannur.json
MORAZHA,kannur.json
KALLOORIKADAVU,kannur.json
KANNUR HQ HOSP BUS ST AND,kannur.json
ANJAMPEEDIKA,kannur.json
PATTUVAM,kannur.json
ULIKKAL,kannur.json
KACHERITHARA,kannur.json
TALIPARAMBA,kannur.json
KOZHICHAL,kannur.json
KAVIYOOR,kannur.json
VALLITHODE,kannur.json
PARAPPA ALAKODE,kannur.json
KALLIASSERY,kannur.json
MOONAMKUNNU,kannur.json
THOTTEEKKAL,kannur.json
PERUVALATHUPARAMBA- IRIKKUR,kannur.json
CHOOLIYAD,kannur.json
VILAKKOTTUR,kannur.json
NIRMALA GIRI- KUTHUPARAMBA,kannur.json
KOOLIKADAVE,kannur.json
PARIYARAM MEDICAL COLLEGE,kannur.json
BEACH ROAD,kannur.json
MATTARA- ULIKKAL,kannur.json
KALANKI- ULIKKAL,kannur.json
MOONNAMKUNNU,kannur.json
PALIYATH VALAPPU,kannur.json
CHERA,kannur.json
NIRANTHODE,kannur.json
MOONNUPERIYA,kannur.json
MUNDERIKADAVU,kannur.json
NEERKADAVU,kannur.json
VADUVANKULAM,kannur.json
PATHIRIYAD- KUTHUPARAMB,kannur.json
MAHEPALAM BUS STOP,kannur.json
MELOOR,kannur.json
KEEZHPALLY- IRITTY,kannur.json
EDAKKEPURAM,kannur.json
ETTUPARA,kannur.json
CHEDIKKULAM,kannur.json
PARIPPUTHODU,kannur.json
VELLORA- MATHAMANGALAM,kannur.json
PADANNA,kannur.json
KUTTIKKAKAM MUNAMBU,kannur.json
MAYYIL V O,kannur.json
PARASSINIKADAVU BUS ST AND,kannur.json
PAZHASSI PALLI,kannur.json
AZHIKKAL LIGHT HOSE,kannur.json
CHENDAYAD,kannur.json
PORORA,kannur.json
KEECHERI,kannur.json
SIVAPURAM- THALASSERY,kannur.json
OLAYAMBADI- MATHAMANGALAM,kannur.json
PERINGOME,kannur.json
THOTAMKADAVU,kannur.json
KANNUR RAILWAY STATION,kannur.json
THOTTADA,kannur.json
TALAP,kannur.json
EMS VAYANASALA,kannur.json
PALAYAM THATTARIPPALAM ROAD,kannur.json
THALIPARA,kannur.json
KAVINMUNAMBU,kannur.json
PULIKURUMBA,kannur.json
VALIYA VELICHAM,kannur.json
ARIVILANJAPOYIL- ALAKODE,kannur.json
CHEKKIKULAM,kannur.json
MUNDERIMOTTA,kannur.json
ORAVAYAL,kannur.json
TIRUR - PAYYAVOOR,kannur.json
KANHILERI,kannur.json
KOYYODE,kannur.json
PAYYAMBALAM,kannur.json
SOUTH BAZAR,kannur.json
KANNUR RAILWAT STATION,kannur.json
BAVUPARAMBA- PARASSINI STOP,kannur.json
PURAVATTAM,kannur.json
KAKKARA- MATHAMANGALAM,kannur.json
PUTHIYATHERU,kannur.json
MAVUMTHATTU,kannur.json
CHERUKUNNU TEMPLE,kannur.json
MALABAR CANCER CENTER BUS STOP,kannur.json
PANOOR- THALASSERY,kannur.json
CHENDAYAD- THALASSERY,kannur.json
KAIVELIKKAL- THALASSERY,kannur.json
MARUTHUMPADI,kannur.json
PANNIYOOR THALIPARAMBA,kannur.json
MONTHAL,kannur.json
MELUR- THALASSERY,kannur.json
THRIKARIPUR,kannur.json
PARAPRAM-,kannur.json
C.H MUKKU,kannur.json
VILLAGE MUKKU,kannur.json
MEENKADAV,kannur.json
KANNADIPARAMBA BUS STOP,kannur.json
ORAPPADI,kannur.json
KORALAI,kannur.json
CHAMPAD,kannur.json
